replication,availability,failures,effective_supply_aircraft_hours,fulfillment,requested,started,completed,aborted,cancelled,aircraft_sorties,completed_aircraft_sorties,preparation_aircraft_hours,ready_aircraft_hours,all_completed,out_aircraft_hours,on_station_aircraft_hours,return_aircraft_hours,abort_return_aircraft_hours,successful,requested_aircraft_sorties,successful_aircraft_sorties,started_rate,success_rate,completion_rate,all_successful
389,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
390,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
391,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
392,0.9931703430566002,1,31.595868332097183,0.5851086728166145,9,6,5,1,3,12,10,9.0,84.92066106805325,0,6.0,20.595868332097183,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
393,0.9840773885779696,1,32.63778630853464,0.604403450158049,9,6,5,1,3,12,10,9.0,82.56935764669296,0,6.0,21.637786308534643,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
394,0.9901407931185567,1,32.08826108328071,0.594227057097791,9,6,5,1,3,12,10,9.0,83.99201312579146,0,6.0,21.088261083280713,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
395,0.985692689940639,1,31.873136257423425,0.5902432640263597,9,6,5,1,3,12,10,9.0,83.56661109402859,0,6.0,20.873136257423425,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
396,0.9899764534434213,1,32.0048475225867,0.5926823615293834,9,6,5,1,3,12,10,9.0,84.05176177326595,0,6.0,21.0048475225867,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
397,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
398,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
399,0.9953299302402695,1,35.050482508586896,0.6490830094182759,9,6,5,1,3,12,10,9.0,81.80226870030535,0,6.0,24.0,6.0,0.9495174914131042,6,18,12,0.6666666666666666,0.6666666666666666,0.5555555555555556,0
400,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
401,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
402,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
403,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
404,0.9940601658439969,1,35.35198392460383,0.654666368974145,9,6,5,1,3,12,10,9.0,81.46867191923366,0,6.0,24.0,6.0,0.6480160753961712,6,18,12,0.6666666666666666,0.6666666666666666,0.5555555555555556,0
405,0.9602867970013149,3,23.851533299496595,0.4416950611017888,9,6,3,3,3,12,6,9.0,87.07130557695302,0,5.7169197834794545,15.13461351601714,5.7169197834794545,2.7169197834794545,3,18,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0
406,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
407,0.9847622530696634,1,30.40907125036418,0.5631309490808181,9,6,5,1,3,12,10,9.0,85.19215756648525,0,5.409071250364178,20.0,5.409071250364178,0.40907125036417824,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
408,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
409,0.9856941268994299,1,33.958490619986634,0.6288609374071599,9,6,5,1,3,12,10,9.0,81.48146365353129,0,6.0,22.958490619986634,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
410,0.9668366114296296,1,26.4306763871229,0.4894569701319056,9,5,4,1,4,10,8,8.0,87.29379565874376,0,5.0,17.4306763871229,5.0,1.0,4,18,8,0.5555555555555556,0.4444444444444444,0.4444444444444444,0
411,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
412,0.9930264188807469,1,33.833219844013314,0.6265411082224688,9,6,5,1,3,12,10,9.0,82.66258447481427,0,6.0,22.833219844013314,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
413,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
414,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
415,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
416,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
417,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
418,0.9617836265505532,1,35.381568111515804,0.6552142242873297,9,6,5,1,3,12,10,9.0,76.80605816752174,0,6.0,24.0,6.0,0.6184318884841957,6,18,12,0.6666666666666666,0.6666666666666666,0.5555555555555556,0
419,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
420,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
421,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
422,0.9908646465404058,1,35.01444264501413,0.6484156045372986,9,6,5,1,3,12,10,9.0,81.17728777931138,0,6.0,24.0,6.0,0.9855573549858718,6,18,12,0.6666666666666666,0.6666666666666666,0.5555555555555556,0
423,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
424,0.995377130569994,1,32.045042152607294,0.5934267065297647,9,6,5,1,3,12,10,9.0,84.78926464947185,0,6.0,21.045042152607294,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
425,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
426,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
427,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
428,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
429,0.995521217709028,1,30.157933600135593,0.5584802518543628,9,6,5,1,3,12,10,9.0,87.11815494989665,0,5.157933600135593,20.0,5.157933600135593,0.15793360013559266,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
430,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
431,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
432,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
433,0.9703073188748446,2,27.297629072613987,0.5055116494928517,9,6,4,2,3,12,8,9.0,85.42662484536365,0,6.0,17.297629072613987,6.0,2.0,4,18,8,0.6666666666666666,0.4444444444444444,0.4444444444444444,0
434,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
435,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
436,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
437,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
438,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
439,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
440,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
441,0.976083582896278,1,31.449372824948824,0.5823957930546079,9,6,5,1,3,12,10,9.0,82.60666311211519,0,6.0,20.449372824948824,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
442,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
443,0.9926961365979834,1,30.898931448839548,0.5722024342377694,9,6,5,1,3,12,10,9.0,85.59984649685028,0,5.898931448839548,20.0,5.898931448839548,0.8989314488395479,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
444,0.9951135267007574,1,32.2116631973388,0.5965122814322,9,6,5,1,3,12,10,9.0,84.58468464757024,0,6.0,21.2116631973388,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
445,0.9862283426147194,1,32.615628272736316,0.6039931161617836,9,6,5,1,3,12,10,9.0,82.90125306378326,0,6.0,21.615628272736316,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
446,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
447,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
448,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
449,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
450,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
451,0.9935646815550668,1,32.37508621176195,0.5995386335511473,9,6,5,1,3,12,10,9.0,84.19822793216768,0,6.0,21.375086211761953,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
452,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
453,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
454,0.9859713060897634,1,31.05073897649601,0.5750136847499261,9,6,5,1,3,12,10,9.0,84.42912910042993,0,6.0,20.05073897649601,5.9999999999999964,0.9999999999999964,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
455,0.9845899270283537,1,34.10103888888085,0.6315007201644602,9,6,5,1,3,12,10,9.0,81.17991060320206,0,6.0,23.10103888888085,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
456,0.9671841474436322,1,25.59082620659997,0.4739041890111106,9,5,4,1,4,10,8,8.0,88.18369102528305,0,5.0,16.59082620659997,5.0,1.0,4,18,8,0.5555555555555556,0.4444444444444444,0.4444444444444444,0
457,0.9768120352952047,1,35.21736549310482,0.6521734350574967,9,6,5,1,3,12,10,9.0,79.05225033595707,0,6.0,24.0,6.0,0.7826345068951781,6,18,12,0.6666666666666666,0.6666666666666666,0.5555555555555556,0
458,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
459,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
460,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
461,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
462,0.9953630006000055,1,33.317606862576575,0.616992719677344,9,6,5,1,3,12,10,9.0,83.51466522382422,0,6.0,22.317606862576575,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
463,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
464,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
465,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
466,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
467,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
468,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
469,0.9048951885417504,1,35.04663404265588,0.6490117415306644,9,6,5,1,3,12,10,9.0,68.78159012868414,0,6.0,24.0,6.0,0.9533659573441184,6,18,12,0.6666666666666666,0.6666666666666666,0.5555555555555556,0
470,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
471,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
472,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
473,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
474,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
475,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
476,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
477,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
478,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
479,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
480,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
481,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
482,0.9772820685041788,1,30.861223557230574,0.5715041399487143,9,6,5,1,3,12,10,9.0,83.43678252875588,0,5.8612235572305735,20.0,5.8612235572305735,0.8612235572305735,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
483,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
484,0.9890457031885455,1,32.41091922416554,0.6002022078549174,9,6,5,1,3,12,10,9.0,83.51166203498502,0,6.0,21.41091922416554,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
485,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
486,0.9931178913777686,1,32.63881522935401,0.6044225042472965,9,6,5,1,3,12,10,9.0,83.87016112904467,0,6.0,21.63881522935401,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
487,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
488,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
489,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
490,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
491,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
492,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
493,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
494,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
495,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
496,0.9854649851387942,1,31.67022640078676,0.5864856740886437,9,6,5,1,3,12,10,9.0,83.7367314591996,0,6.0,20.67022640078676,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
497,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
498,0.9577189290842002,2,26.711460476356947,0.4946566754880916,9,6,4,2,3,12,8,9.0,84.29410178789412,0,5.8119270477475595,16.899533428609388,5.8119270477475595,1.8119270477475595,4,18,8,0.6666666666666666,0.4444444444444444,0.4444444444444444,0
499,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
500,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
501,0.9238878106222818,2,23.180590271517357,0.4292701902132844,9,5,3,2,4,10,6,8.0,83.85925445809123,0,5.0,15.180590271517357,5.0,2.0,3,18,6,0.5555555555555556,0.3333333333333333,0.3333333333333333,0
502,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
503,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
504,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
505,0.9786576998136916,1,35.75693897082607,0.6621655364967791,9,6,5,1,3,12,10,9.0,79.04823928775856,0,6.0,24.0,6.0,0.2430610291739299,6,18,12,0.6666666666666666,0.6666666666666666,0.5555555555555556,0
506,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
507,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
508,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
509,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
510,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
511,0.9938204249710382,1,32.8735052442673,0.6087686156345796,9,6,5,1,3,12,10,9.0,83.73663595156222,0,6.0,21.8735052442673,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
512,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
513,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
514,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
515,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
516,0.9888641621758578,1,31.392399823948914,0.5813407374805354,9,6,5,1,3,12,10,9.0,84.50403952937462,0,6.0,20.392399823948914,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
517,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
518,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
519,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
520,0.9809057745443295,2,32.18988577308755,0.5961089957979177,9,6,4,2,3,12,8,9.0,82.40961196118188,0,6.0,21.49175337331556,6.0,1.3018676002280074,5,18,10,0.6666666666666666,0.5555555555555556,0.4444444444444444,0
521,0.9574919808775321,1,31.078814950746207,0.5755336101990038,9,6,5,1,3,12,10,9.0,80.3000302956184,0,6.0,20.078814950746207,6.0,1.0,5,18,10,0.6666666666666666,0.5555555555555556,0.5555555555555556,0
522,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
523,1.0,0,36.0,0.6666666666666666,9,6,6,0,3,12,12,9.0,82.0,0,6.0,24.0,6.0,0.0,6,18,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
